hours since 2015-01-01 00:00,Relative_CH_CorrectSphereArea
699.7025,7.78
699.951666666666666666666666666666666667,8.62
700.401666666666666666666666666666666667,7.97
701.201666666666666666666666666666666667,7.83
702.0025,7.87
703.202222222222222222222222222222222222,8.04
704.202222222222222222222222222222222222,8.12
705.451666666666666666666666666666666667,8.2
706.001666666666666666666666666666666667,8.18
707.951666666666666666666666666666666667,8.71
708.151666666666666666666666666666666667,8.32
709.002222222222222222222222222222222222,8.35
710.401666666666666666666666666666666667,8.33
711.201666666666666666666666666666666667,8.45
712.751666666666666666666666666666666667,9.02
713.902222222222222222222222222222222222,8.35
714.4025,8.26
715.251666666666666666666666666666666667,8.67
717.401666666666666666666666666666666667,8.63
719.055,8.61
719.151666666666666666666666666666666667,8.53
720.201666666666666666666666666666666667,8.14
721.401666666666666666666666666666666667,8.45
722.051666666666666666666666666666666667,8.17
723.801666666666666666666666666666666667,8.54
724.051666666666666666666666666666666667,8.47
725.451666666666666666666666666666666667,8.44
726.501666666666666666666666666666666667,8.46
727.201666666666666666666666666666666667,8.08
728.001666666666666666666666666666666667,7.96
729.801666666666666666666666666666666667,8.42
730.501666666666666666666666666666666667,8.19
731.151666666666666666666666666666666667,8.17
732.951666666666666666666666666666666667,8.45
733.951666666666666666666666666666666667,8.45
734.951666666666666666666666666666666667,8.87
735.951666666666666666666666666666666667,8.82
736.951666666666666666666666666666666667,8.7
737.951666666666666666666666666666666667,8.6
738.351666666666666666666666666666666667,8.5
739.701666666666666666666666666666666667,8.51
740.001666666666666666666666666666666667,8.47
741.451666666666666666666666666666666667,8.31
742.551666666666666666666666666666666667,7.82
743.151666666666666666666666666666666667,8.37
744.001666666666666666666666666666666667,8.37
744.051666666666666666666666666666666667,8.31
744.101666666666666666666666666666666667,8.32
744.151666666666666666666666666666666667,8.26
744.201666666666666666666666666666666667,8.3
745.001666666666666666666666666666666667,8.15
745.051666666666666666666666666666666667,8.19
745.101666666666666666666666666666666667,8.15
745.201666666666666666666666666666666667,8.17
745.251666666666666666666666666666666667,8.28
745.301666666666666666666666666666666667,8.18
745.401666666666666666666666666666666667,8.15
745.451666666666666666666666666666666667,8.13
745.501666666666666666666666666666666667,8.12
745.551666666666666666666666666666666667,8.1
745.601666666666666666666666666666666667,8.09
745.701666666666666666666666666666666667,8.23
745.751666666666666666666666666666666667,8.21
745.811666666666666666666666666666666667,8.21
745.851666666666666666666666666666666667,8.17
745.901666666666666666666666666666666667,8.08
746.001666666666666666666666666666666667,8.17
746.051666666666666666666666666666666667,8.21
746.101666666666666666666666666666666667,8.22
746.151666666666666666666666666666666667,8.17
746.201666666666666666666666666666666667,8.15
746.251666666666666666666666666666666667,8.15
746.301666666666666666666666666666666667,8.08
746.351666666666666666666666666666666667,8.15
746.401666666666666666666666666666666667,8.08
746.451666666666666666666666666666666667,8.11
746.501666666666666666666666666666666667,8.18
746.551666666666666666666666666666666667,8.08
746.601666666666666666666666666666666667,8.09
746.651666666666666666666666666666666667,8.04
747.001666666666666666666666666666666667,8.19
747.051666666666666666666666666666666667,8.21
747.151666666666666666666666666666666667,8.15
747.205,8.14
747.251666666666666666666666666666666667,8.18
747.301666666666666666666666666666666667,8.14
747.351666666666666666666666666666666667,8.16
747.401666666666666666666666666666666667,8.19
747.451666666666666666666666666666666667,8.11
747.501666666666666666666666666666666667,8.16
747.551666666666666666666666666666666667,8.16
747.601666666666666666666666666666666667,8.18
747.651666666666666666666666666666666667,8.12
747.701666666666666666666666666666666667,8.16
747.751666666666666666666666666666666667,8.17
747.851666666666666666666666666666666667,8.16
747.901666666666666666666666666666666667,8.14
748.001666666666666666666666666666666667,8.05
748.051666666666666666666666666666666667,8.12
748.101666666666666666666666666666666667,8.09
748.151666666666666666666666666666666667,8.13
748.201666666666666666666666666666666667,8.14
748.251666666666666666666666666666666667,8.16
748.301666666666666666666666666666666667,8.07
748.351666666666666666666666666666666667,8.11
749.001666666666666666666666666666666667,8.02
749.051666666666666666666666666666666667,8.02
749.101666666666666666666666666666666667,8.05
749.151666666666666666666666666666666667,8.04
749.201666666666666666666666666666666667,8.03
749.251666666666666666666666666666666667,7.88
749.301666666666666666666666666666666667,8.02
749.351666666666666666666666666666666667,7.93
749.401666666666666666666666666666666667,8.01
749.451666666666666666666666666666666667,7.95
749.501666666666666666666666666666666667,7.83
749.551666666666666666666666666666666667,7.99
749.601666666666666666666666666666666667,7.96
749.651666666666666666666666666666666667,7.93
749.701666666666666666666666666666666667,7.93
749.751666666666666666666666666666666667,7.93
749.801666666666666666666666666666666667,7.88
749.901666666666666666666666666666666667,7.93
750.001666666666666666666666666666666667,7.94
750.051666666666666666666666666666666667,7.96
750.101666666666666666666666666666666667,7.97
750.208333333333333333333333333333333333,7.94
750.251666666666666666666666666666666667,7.93
750.351666666666666666666666666666666667,8.04
750.401666666666666666666666666666666667,7.92
750.451666666666666666666666666666666667,7.97
750.501666666666666666666666666666666667,7.96
750.551666666666666666666666666666666667,7.9
750.601666666666666666666666666666666667,7.98
750.651666666666666666666666666666666667,7.93
750.702222222222222222222222222222222222,6.76
750.751666666666666666666666666666666667,7.97
750.801944444444444444444444444444444444,7.92
750.851666666666666666666666666666666667,7.89
750.901666666666666666666666666666666667,7.94
751.001666666666666666666666666666666667,7.91
751.051666666666666666666666666666666667,7.89
751.101666666666666666666666666666666667,7.96
751.151666666666666666666666666666666667,7.92
751.251666666666666666666666666666666667,7.86
751.301666666666666666666666666666666667,7.89
751.401666666666666666666666666666666667,7.9
751.451666666666666666666666666666666667,7.87
751.501666666666666666666666666666666667,7.91
751.651666666666666666666666666666666667,7.87
751.701666666666666666666666666666666667,7.84
751.751666666666666666666666666666666667,7.84
751.851666666666666666666666666666666667,7.83
751.901666666666666666666666666666666667,7.83
752.001666666666666666666666666666666667,7.86
752.051666666666666666666666666666666667,7.82
752.101666666666666666666666666666666667,7.85
752.151666666666666666666666666666666667,7.83
752.201666666666666666666666666666666667,7.83
753.001666666666666666666666666666666667,7.64
753.051666666666666666666666666666666667,7.39
753.151666666666666666666666666666666667,7.78
753.251666666666666666666666666666666667,7.8
753.305,7.75
753.351666666666666666666666666666666667,7.68
753.451666666666666666666666666666666667,7.73
753.501666666666666666666666666666666667,7.62
753.551666666666666666666666666666666667,7.7
753.601666666666666666666666666666666667,7.64
754.001666666666666666666666666666666667,7.63
754.051666666666666666666666666666666667,7.65
754.101666666666666666666666666666666667,7.59
754.301666666666666666666666666666666667,7.55
754.351666666666666666666666666666666667,7.52
754.401666666666666666666666666666666667,7.58
754.451666666666666666666666666666666667,7.58
754.501666666666666666666666666666666667,7.56
754.551666666666666666666666666666666667,7.55
754.601666666666666666666666666666666667,7.54
755.001666666666666666666666666666666667,7.57
755.051666666666666666666666666666666667,7.32
756.001666666666666666666666666666666667,7.21
757.001666666666666666666666666666666667,7.12
758.001666666666666666666666666666666667,6.95
758.101666666666666666666666666666666667,6.93
759.001666666666666666666666666666666667,6.95
760.001666666666666666666666666666666667,6.86
761.001666666666666666666666666666666667,6.78
762.001666666666666666666666666666666667,6.68
763.001666666666666666666666666666666667,6.68
764.001666666666666666666666666666666667,6.66
764.251666666666666666666666666666666667,6.51
765.008333333333333333333333333333333333,6.5
766.001666666666666666666666666666666667,6.4
767.001666666666666666666666666666666667,6.29
768.001666666666666666666666666666666667,6.24
769.001666666666666666666666666666666667,6.14
769.051666666666666666666666666666666667,6.15
770.001666666666666666666666666666666667,6.16
771.001666666666666666666666666666666667,6.13
771.051666666666666666666666666666666667,6.05
772.001666666666666666666666666666666667,6.04
772.051666666666666666666666666666666667,6.04
773.001666666666666666666666666666666667,6.03
773.051666666666666666666666666666666667,5.98
774.001666666666666666666666666666666667,5.91
775.001666666666666666666666666666666667,5.81
776.001666666666666666666666666666666667,5.71
776.051666666666666666666666666666666667,5.66
777.001666666666666666666666666666666667,5.69
777.101666666666666666666666666666666667,5.73
778.001666666666666666666666666666666667,5.65
779.001666666666666666666666666666666667,5.64
780.001666666666666666666666666666666667,5.69
781.001666666666666666666666666666666667,5.53
782.001666666666666666666666666666666667,5.49
783.001666666666666666666666666666666667,5.45
784.001666666666666666666666666666666667,5.21
785.001666666666666666666666666666666667,5.41
786.001666666666666666666666666666666667,4.93
787.001666666666666666666666666666666667,4.9
788.001666666666666666666666666666666667,4.78
789.008333333333333333333333333333333333,5.28
789.201666666666666666666666666666666667,4.86
790.001666666666666666666666666666666667,5.13
790.251666666666666666666666666666666667,4.8
791.001666666666666666666666666666666667,5.37
791.151666666666666666666666666666666667,4.65
792.001666666666666666666666666666666667,5.55
799.051666666666666666666666666666666667,4.89
799.101666666666666666666666666666666667,5.02
799.151666666666666666666666666666666667,4.99
799.201666666666666666666666666666666667,4.83
799.251666666666666666666666666666666667,5.03
799.305,5.01
799.351666666666666666666666666666666667,5.01
799.401666666666666666666666666666666667,4.95
799.451666666666666666666666666666666667,4.7
799.501666666666666666666666666666666667,4.97
799.551666666666666666666666666666666667,5.13
799.611666666666666666666666666666666667,4.99
799.651666666666666666666666666666666667,4.75
799.701666666666666666666666666666666667,5
799.751666666666666666666666666666666667,4.74
799.801666666666666666666666666666666667,4.71
799.851666666666666666666666666666666667,4.76
799.901666666666666666666666666666666667,4.71
799.951666666666666666666666666666666667,4.68
800.051666666666666666666666666666666667,4.63
800.101666666666666666666666666666666667,4.76
800.151666666666666666666666666666666667,4.61
800.201666666666666666666666666666666667,4.38
800.251666666666666666666666666666666667,4.6
800.301666666666666666666666666666666667,4.91
800.351666666666666666666666666666666667,4.32
800.401666666666666666666666666666666667,4.99
800.451666666666666666666666666666666667,4.59
800.501666666666666666666666666666666667,4.68
800.551666666666666666666666666666666667,4.8
800.601666666666666666666666666666666667,4.97
800.651666666666666666666666666666666667,5.04
800.701666666666666666666666666666666667,4.96
800.751666666666666666666666666666666667,4.71
800.801666666666666666666666666666666667,4.55
800.851666666666666666666666666666666667,5.06
800.901666666666666666666666666666666667,4.91
800.951666666666666666666666666666666667,5.05
802.001944444444444444444444444444444445,5.25
804.001666666666666666666666666666666667,4.94
805.001666666666666666666666666666666667,4.81
806.001666666666666666666666666666666667,5.54
807.001666666666666666666666666666666667,5.14
808.001666666666666666666666666666666667,5.51
809.001666666666666666666666666666666667,5.56
810.001666666666666666666666666666666667,5.5
811.001666666666666666666666666666666667,5.59
812.001666666666666666666666666666666667,5.64
813.008333333333333333333333333333333333,5
814.001666666666666666666666666666666667,5.63
815.001666666666666666666666666666666667,5.98
816.001666666666666666666666666666666667,5.7
817.001666666666666666666666666666666667,5.79
818.001666666666666666666666666666666667,5.72
819.001944444444444444444444444444444444,5.59
820.001666666666666666666666666666666667,5.8
821.001666666666666666666666666666666667,5.25
822.001666666666666666666666666666666667,5.81
823.001666666666666666666666666666666667,5.97
824.001666666666666666666666666666666667,5.71
825.001666666666666666666666666666666667,5.68
826.001666666666666666666666666666666667,5.6
827.001666666666666666666666666666666667,5.47
828.001666666666666666666666666666666667,6.28
829.001666666666666666666666666666666667,6.21
832.051666666666666666666666666666666667,6.47
835.251666666666666666666666666666666667,5.29
836.001666666666666666666666666666666667,6.03
837.008333333333333333333333333333333333,5.38
838.001666666666666666666666666666666667,5.72
839.001666666666666666666666666666666667,5.38
840.001666666666666666666666666666666667,5.4
841.001666666666666666666666666666666667,5.68
842.001666666666666666666666666666666667,5.74
843.001666666666666666666666666666666667,5.4
844.001666666666666666666666666666666667,5.08
845.001666666666666666666666666666666667,4.69
846.001666666666666666666666666666666667,4.31
847.001666666666666666666666666666666667,4.77
848.001666666666666666666666666666666667,5.39
849.001666666666666666666666666666666667,5.09
850.001666666666666666666666666666666667,4.91
851.001666666666666666666666666666666667,5.19
852.001666666666666666666666666666666667,4.92
853.001666666666666666666666666666666667,5.19
854.002222222222222222222222222222222222,4.76
855.001666666666666666666666666666666667,4.8
856.001666666666666666666666666666666667,4.81
857.001666666666666666666666666666666667,4.71
858.001666666666666666666666666666666667,5.07
859.001666666666666666666666666666666667,5.07
860.001666666666666666666666666666666667,5
861.008333333333333333333333333333333333,4.5
861.035,4.66
862.001666666666666666666666666666666667,4.75
863.001666666666666666666666666666666667,4.51
864.001666666666666666666666666666666667,4.33
865.001666666666666666666666666666666667,4.81
866.001666666666666666666666666666666667,4.05
867.001666666666666666666666666666666667,4.46
868.001666666666666666666666666666666667,5.54
869.001666666666666666666666666666666667,5.36
870.001666666666666666666666666666666667,4.69
871.001666666666666666666666666666666667,5.01
872.001666666666666666666666666666666667,5.7
873.001666666666666666666666666666666667,5.87
874.001666666666666666666666666666666667,5.77
875.001666666666666666666666666666666667,5.62
876.001666666666666666666666666666666667,5.1
877.001666666666666666666666666666666667,5.3
878.001666666666666666666666666666666667,4.93
879.001666666666666666666666666666666667,5.02
880.001666666666666666666666666666666667,4.85
881.001666666666666666666666666666666667,4.91
882.001666666666666666666666666666666667,5.11
883.001666666666666666666666666666666667,4.94
884.001666666666666666666666666666666667,4.91
885.035,4.99
886.001666666666666666666666666666666667,4.39
887.001666666666666666666666666666666667,4.58
888.001666666666666666666666666666666667,3.05
889.001666666666666666666666666666666667,4.12
890.001944444444444444444444444444444444,3.46
891.001666666666666666666666666666666667,3.39
892.001666666666666666666666666666666667,3.34
893.001666666666666666666666666666666667,3.49
894.001666666666666666666666666666666667,2.14
895.001666666666666666666666666666666667,2.09
896.001666666666666666666666666666666667,2.3
897.001666666666666666666666666666666667,2.3
898.001666666666666666666666666666666667,2.25
899.002222222222222222222222222222222222,2.1
900.001666666666666666666666666666666667,2.27
901.001666666666666666666666666666666667,2.35
902.001666666666666666666666666666666667,2.2
903.001666666666666666666666666666666667,2.24
904.001666666666666666666666666666666667,1.79
905.001666666666666666666666666666666667,1.8
906.002222222222222222222222222222222222,1.52
907.001666666666666666666666666666666667,1.74
908.001666666666666666666666666666666667,1.47
909.035,1.56
910.001666666666666666666666666666666667,1.38
911.001666666666666666666666666666666667,1.7
912.001666666666666666666666666666666667,1.63
913.001666666666666666666666666666666667,1.74
914.001666666666666666666666666666666667,1.67
915.001666666666666666666666666666666667,1.73
916.001666666666666666666666666666666667,1.77
917.001666666666666666666666666666666667,1.69
918.001666666666666666666666666666666667,1.64
919.001666666666666666666666666666666667,1.58
920.001666666666666666666666666666666667,1.43
921.001666666666666666666666666666666667,1.48
922.001666666666666666666666666666666667,1.62
923.001666666666666666666666666666666667,1.6
924.001666666666666666666666666666666667,1.89
925.001666666666666666666666666666666667,1.87
926.001666666666666666666666666666666667,1.85
927.001666666666666666666666666666666667,1.39
928.001666666666666666666666666666666667,1.67
929.001666666666666666666666666666666667,1.75
930.001666666666666666666666666666666667,1.65
931.001666666666666666666666666666666667,1.75
932.001666666666666666666666666666666667,1.74
933.035,1.7
934.001666666666666666666666666666666667,1.75
935.001666666666666666666666666666666667,1.79
936.001666666666666666666666666666666667,1.84
937.001666666666666666666666666666666667,1.9
938.001944444444444444444444444444444444,1.88
939.001666666666666666666666666666666667,1.98
940.001666666666666666666666666666666667,1.98
941.001666666666666666666666666666666667,1.92
942.001666666666666666666666666666666667,1.89
943.001666666666666666666666666666666667,1.91
944.001666666666666666666666666666666667,1.95
945.001666666666666666666666666666666667,1.89
946.001666666666666666666666666666666667,1.81
947.001666666666666666666666666666666667,1.76
948.001666666666666666666666666666666667,1.54
949.001666666666666666666666666666666667,1.53
950.001666666666666666666666666666666667,1.56
951.001666666666666666666666666666666667,1.67
952.001666666666666666666666666666666667,1.34
953.001666666666666666666666666666666667,1.69
954.001666666666666666666666666666666667,1.78
955.001666666666666666666666666666666667,1.53
956.002222222222222222222222222222222222,1.67
957.035,1.83
958.001666666666666666666666666666666667,1.88
959.001666666666666666666666666666666667,1.79
960.002222222222222222222222222222222222,1.87
961.001944444444444444444444444444444445,2.07
962.001666666666666666666666666666666667,2.14
963.001666666666666666666666666666666667,2.28
964.001666666666666666666666666666666667,2.35
965.001666666666666666666666666666666667,2.36
966.001666666666666666666666666666666667,2.35
967.001666666666666666666666666666666667,2.38
968.001944444444444444444444444444444444,2.4
969.002222222222222222222222222222222222,2.36
970.001666666666666666666666666666666667,2.47
971.001666666666666666666666666666666667,2.56
972.001666666666666666666666666666666667,2.52
973.001666666666666666666666666666666667,2.69
974.001666666666666666666666666666666667,2.69
975.001666666666666666666666666666666667,2.74
976.001666666666666666666666666666666667,2.71
977.001666666666666666666666666666666667,2.66
978.001666666666666666666666666666666667,2.7
979.001666666666666666666666666666666667,2.51
980.001666666666666666666666666666666667,2.79
981.035,2.55
982.001666666666666666666666666666666667,2.52
983.001666666666666666666666666666666667,2.52
984.001666666666666666666666666666666667,2.57
985.001666666666666666666666666666666667,2.32
986.001666666666666666666666666666666667,2.36
987.001666666666666666666666666666666667,2.32
988.001666666666666666666666666666666667,2.31
989.001666666666666666666666666666666667,2.26
990.001666666666666666666666666666666667,2.48
991.001666666666666666666666666666666667,2.51
992.001666666666666666666666666666666667,2.54
993.001666666666666666666666666666666667,2.6
994.001666666666666666666666666666666667,2.49
995.001666666666666666666666666666666667,2.24
996.001666666666666666666666666666666667,2.22
997.001666666666666666666666666666666667,2.26
998.001666666666666666666666666666666667,2.27
999.001666666666666666666666666666666667,2.51
1000.001666666666666666666666666666666667,2.53
1001.001666666666666666666666666666666667,2.53
1002.001666666666666666666666666666666667,2.31
1003.001666666666666666666666666666666667,2.31
1004.001666666666666666666666666666666667,2.32
1005.008333333333333333333333333333333333,2.63
1006.001666666666666666666666666666666667,2.63
1007.001666666666666666666666666666666667,2.49
1008.001666666666666666666666666666666667,2.11
1009.001666666666666666666666666666666667,2.5
1010.001666666666666666666666666666666667,3.03
1011.001666666666666666666666666666666667,3.22
1012.001666666666666666666666666666666667,2.96
1013.001666666666666666666666666666666667,3.96
1014.001666666666666666666666666666666667,3.9
1015.001666666666666666666666666666666667,3.87
1016.858333333333333333333333333333333333,4.03
1017.001666666666666666666666666666666667,4.09
1018.001666666666666666666666666666666667,3.95
1019.001666666666666666666666666666666667,4
1020.001666666666666666666666666666666667,4.04
1021.001666666666666666666666666666666667,4.16
1022.001666666666666666666666666666666667,3.75
1023.001666666666666666666666666666666667,4.13
1024.001666666666666666666666666666666667,4.18
1025.001666666666666666666666666666666667,4.16
1026.001666666666666666666666666666666667,4.11
1027.001666666666666666666666666666666667,4.18
1028.001666666666666666666666666666666667,4.27
1029.008333333333333333333333333333333333,4.34
1030.001666666666666666666666666666666667,4.36
1031.001666666666666666666666666666666667,4.05
1032.001666666666666666666666666666666667,3.86
1033.001666666666666666666666666666666667,4.11
1034.001666666666666666666666666666666667,4.05
1035.001666666666666666666666666666666667,4.05
1036.001666666666666666666666666666666667,4.05
1037.001666666666666666666666666666666667,4.14
1038.001666666666666666666666666666666667,4.12
1039.001666666666666666666666666666666667,4.07
1040.001666666666666666666666666666666667,4.19
1041.001666666666666666666666666666666667,4.17
1042.001666666666666666666666666666666667,3.94
1043.001666666666666666666666666666666667,4.14
1044.001666666666666666666666666666666667,4.39
1045.001666666666666666666666666666666667,4.39
1046.001666666666666666666666666666666667,4.85
1047.001666666666666666666666666666666667,3.92
1048.001666666666666666666666666666666667,4.81
1049.001666666666666666666666666666666667,4.91
1050.001666666666666666666666666666666667,4.87
1051.001666666666666666666666666666666667,4.76
1052.001666666666666666666666666666666667,4.49
1053.008333333333333333333333333333333333,4.65
1054.001666666666666666666666666666666667,4.99
1055.001666666666666666666666666666666667,4.54
1056.001666666666666666666666666666666667,4.78
1057.001666666666666666666666666666666667,4.89
1058.001666666666666666666666666666666667,4.67
1059.001666666666666666666666666666666667,4.6
1060.001666666666666666666666666666666667,4.8
1061.001666666666666666666666666666666667,4.99
1062.001666666666666666666666666666666667,4.59
1063.001666666666666666666666666666666667,4.42
1064.001666666666666666666666666666666667,4.47
1065.001666666666666666666666666666666667,4.61
1066.001666666666666666666666666666666667,4.58
1067.001666666666666666666666666666666667,4.58
1068.008333333333333333333333333333333333,4.6
1069.001666666666666666666666666666666667,4.72
1070.001666666666666666666666666666666667,4.68
1071.001666666666666666666666666666666667,4.86
1072.001666666666666666666666666666666667,4.84
1073.001666666666666666666666666666666667,4.86
1074.001666666666666666666666666666666667,4.95
1075.001666666666666666666666666666666667,5.11
1076.001666666666666666666666666666666667,5.02
1077.008333333333333333333333333333333333,5.02
1078.008333333333333333333333333333333333,4.97
1079.001666666666666666666666666666666667,4.83
1080.001666666666666666666666666666666667,4.99
1081.001944444444444444444444444444444445,5.08
1082.001666666666666666666666666666666667,5.42
1083.001666666666666666666666666666666667,5.1
1084.005,6.63
1085.015,6.73
1086.001666666666666666666666666666666667,5.81
1087.011666666666666666666666666666666667,6.51
1088.001666666666666666666666666666666667,6.42
1089.001666666666666666666666666666666667,6.4
1090.001666666666666666666666666666666667,6.27
1091.001666666666666666666666666666666667,6.75
1092.001666666666666666666666666666666667,6.56
1093.011666666666666666666666666666666667,5.97
1094.001666666666666666666666666666666667,6.46
1095.001666666666666666666666666666666667,6.45
1096.001666666666666666666666666666666667,6.14
1097.001666666666666666666666666666666667,6.51
1098.005,5.6
1099.001666666666666666666666666666666667,7.32
1100.001666666666666666666666666666666667,7.35
1101.008333333333333333333333333333333333,7.26
1102.001666666666666666666666666666666667,7.13
1103.001666666666666666666666666666666667,7.44
1104.001666666666666666666666666666666667,5.69
1105.001666666666666666666666666666666667,6.99
1106.001666666666666666666666666666666667,6.4
1107.001666666666666666666666666666666667,6.2
1108.001666666666666666666666666666666667,6.5
1109.001666666666666666666666666666666667,6.67
1110.001666666666666666666666666666666667,6.86
1111.001666666666666666666666666666666667,7.68
1112.001666666666666666666666666666666667,6.96
1113.001666666666666666666666666666666667,6.21
1114.001666666666666666666666666666666667,6.79
1115.001666666666666666666666666666666667,6.51
1116.001666666666666666666666666666666667,6.68
1117.001666666666666666666666666666666667,6.89
1118.001666666666666666666666666666666667,6.74
1119.001666666666666666666666666666666667,6.62
1120.001666666666666666666666666666666667,6.47
1121.001666666666666666666666666666666667,6.45
1122.001666666666666666666666666666666667,6.52
1123.001666666666666666666666666666666667,6.05
1124.001666666666666666666666666666666667,5.99
1125.008333333333333333333333333333333333,5.94
1126.001666666666666666666666666666666667,6.66
1127.001666666666666666666666666666666667,5.93
1128.001666666666666666666666666666666667,6.12
1129.001666666666666666666666666666666667,6.45
1130.001666666666666666666666666666666667,6.16
1131.001666666666666666666666666666666667,6.02
1132.001666666666666666666666666666666667,6.25
1133.001666666666666666666666666666666667,6.14
1134.001666666666666666666666666666666667,5.9
1135.001666666666666666666666666666666667,6.06
1136.001666666666666666666666666666666667,6.03
1137.001666666666666666666666666666666667,6.02
1138.001666666666666666666666666666666667,5.9
1139.001666666666666666666666666666666667,5.42
1140.001666666666666666666666666666666667,5.26
1141.001666666666666666666666666666666667,5.31
1142.001666666666666666666666666666666667,5.59
1143.001666666666666666666666666666666667,4.98
1144.001666666666666666666666666666666667,4.84
1145.001666666666666666666666666666666667,6.06
1146.001666666666666666666666666666666667,5.36
1147.001666666666666666666666666666666667,5.89
1148.001666666666666666666666666666666667,4.95
1149.008333333333333333333333333333333333,5.39
1150.001666666666666666666666666666666667,5.47
1151.001666666666666666666666666666666667,5.48
1152.001666666666666666666666666666666667,5.36
1153.001666666666666666666666666666666667,4.85
1154.001666666666666666666666666666666667,5.13
1155.001666666666666666666666666666666667,4.69
1156.001666666666666666666666666666666667,4.75
1157.001666666666666666666666666666666667,4.56
1158.001666666666666666666666666666666667,4.52
1159.001666666666666666666666666666666667,4.34
1160.001666666666666666666666666666666667,4.14
1161.001666666666666666666666666666666667,4.25
1162.001666666666666666666666666666666667,4.66
1163.001666666666666666666666666666666667,4.41
1164.001666666666666666666666666666666667,4.48
1165.001666666666666666666666666666666667,4.55
1166.001666666666666666666666666666666667,4.67
1167.001666666666666666666666666666666667,4.2
1168.001666666666666666666666666666666667,4.12
1169.001666666666666666666666666666666667,4.34
1170.001666666666666666666666666666666667,3.97
1171.001666666666666666666666666666666667,4.26
1172.001666666666666666666666666666666667,3.75
1173.008333333333333333333333333333333333,4.14
1174.001666666666666666666666666666666667,4.04
1175.001666666666666666666666666666666667,4.19
1176.001666666666666666666666666666666667,4.25
1177.001944444444444444444444444444444445,4.25
1178.001666666666666666666666666666666667,4.16
1179.001666666666666666666666666666666667,3.87
1180.001666666666666666666666666666666667,4.02
1181.001666666666666666666666666666666667,3.76
1182.001666666666666666666666666666666667,0.48
1183.001666666666666666666666666666666667,3.43
1184.001666666666666666666666666666666667,3.57
1185.001666666666666666666666666666666667,3.68
1186.001666666666666666666666666666666667,3.59
1187.001666666666666666666666666666666667,3.73
1188.001666666666666666666666666666666667,3.72
1189.008333333333333333333333333333333333,3.69
1190.001666666666666666666666666666666667,3.57
1191.001666666666666666666666666666666667,3.51
1192.001666666666666666666666666666666667,3.47
1193.001666666666666666666666666666666667,3.44
1194.008333333333333333333333333333333333,3.4
1195.001666666666666666666666666666666667,3.35
1196.001666666666666666666666666666666667,3.39
1197.008333333333333333333333333333333333,2.94
1198.001666666666666666666666666666666667,3.29
1199.001666666666666666666666666666666667,3.43
1200.001666666666666666666666666666666667,3.55
1201.001666666666666666666666666666666667,3.63
1202.008333333333333333333333333333333333,3.55
1203.001666666666666666666666666666666667,3.61
1204.008333333333333333333333333333333333,3.5
1205.001666666666666666666666666666666667,3.25
1206.001666666666666666666666666666666667,2.92
1207.001666666666666666666666666666666667,3.07
1208.001666666666666666666666666666666667,3.04
1209.001666666666666666666666666666666667,2.88
1210.001666666666666666666666666666666667,2.91
1211.001666666666666666666666666666666667,2.63
1212.001666666666666666666666666666666667,2.62
1213.001666666666666666666666666666666667,2.51
1214.001666666666666666666666666666666667,2.4
1215.001666666666666666666666666666666667,2.31
1216.001666666666666666666666666666666667,1.97
1217.001666666666666666666666666666666667,1.57
1218.001666666666666666666666666666666667,1.83
1219.001666666666666666666666666666666667,1.77
1220.001666666666666666666666666666666667,1.74
1221.008333333333333333333333333333333333,1.79
1222.001666666666666666666666666666666667,1.69
1223.001666666666666666666666666666666667,1.85
1224.001666666666666666666666666666666667,1.65
1225.001666666666666666666666666666666667,1.79
1226.001666666666666666666666666666666667,1.55
1227.001666666666666666666666666666666667,1.56
1228.001666666666666666666666666666666667,1.65
1229.001666666666666666666666666666666667,1.51
1230.001666666666666666666666666666666667,1.46
1231.001666666666666666666666666666666667,1.62
1232.001666666666666666666666666666666667,1.55
1233.001666666666666666666666666666666667,1.55
1234.001666666666666666666666666666666667,1.52
1235.001666666666666666666666666666666667,1.46
1236.001666666666666666666666666666666667,1.41
1237.001666666666666666666666666666666667,1.45
1238.001666666666666666666666666666666667,1.39
1239.001666666666666666666666666666666667,1.32
1240.001666666666666666666666666666666667,1.29
1241.001666666666666666666666666666666667,1.23
1242.001666666666666666666666666666666667,1.25
1243.001666666666666666666666666666666667,1.33
1244.001666666666666666666666666666666667,1.03
1245.008333333333333333333333333333333333,1.13
1246.001666666666666666666666666666666667,1.29
1247.001666666666666666666666666666666667,1.13
1248.001666666666666666666666666666666667,1.17
1249.001666666666666666666666666666666667,1.09
1250.001666666666666666666666666666666667,1.23
1251.001666666666666666666666666666666667,0.83
1252.001666666666666666666666666666666667,1
1253.001666666666666666666666666666666667,0.81
1254.001666666666666666666666666666666667,0.93
1255.001666666666666666666666666666666667,0.52
1256.001666666666666666666666666666666667,0.52
1257.001666666666666666666666666666666667,0.36
1258.001666666666666666666666666666666667,0.54
1259.001666666666666666666666666666666667,0.36
1260.001666666666666666666666666666666667,0.51
1261.001666666666666666666666666666666667,0.35
1262.001666666666666666666666666666666667,0.33
1263.001666666666666666666666666666666667,0.33
1264.001666666666666666666666666666666667,0.32
1265.001666666666666666666666666666666667,0.31
1266.001666666666666666666666666666666667,0.3
1267.001666666666666666666666666666666667,1.26
1268.001666666666666666666666666666666667,1.23
